BJD - 2454833, Corrected Flux
2384.831084734, 0.999070127,
2384.851517087, 0.997891657,
2384.871949341, 0.991200038,
2384.912813845, 0.987710097,
2384.933246097, 0.993496016,
2384.953678448, 0.988660302,
2384.974110598, 0.995643733,
2384.994542849, 0.975659982,
2385.014975199, 0.987862940,
2385.035407448, 0.981787287,
2385.055839596, 0.984839145,
2385.076271945, 0.991197572,
2385.096704193, 0.979527616,
2385.117136440, 0.978830462,
2385.137568687, 0.983254372,
2385.158000933, 0.984533050,
2385.178433180, 0.979503410,
2385.198865425, 0.984140001,
2385.219297670, 0.979229228,
2385.239729915, 0.976524263,
2385.260162159, 0.978420541,
2385.280594403, 0.981669664,
2385.301026646, 0.976556442,
2385.321458889, 0.974588153,
2385.341891231, 0.977637233,
2385.362323373, 0.976858367,
2385.382755615, 0.974213411,
2385.403187955, 0.978114678,
2385.423620096, 0.971276911,
2385.444052336, 0.983568482,
2385.464484675, 0.976185874,
2385.484916815, 0.972139898,
2385.505349053, 0.978232554,
2385.525781391, 0.973013423,
2385.546213529, 0.970333794,
2385.566645866, 0.966914896,
2385.587078103, 0.980618442,
2385.607510339, 0.965796829,
2385.627942576, 0.963483319,
2385.648374811, 0.973096656,
2385.668807046, 0.969959838,
2385.689239280, 0.974611498,
2385.709671514, 0.971945191,
2385.730103748, 0.971829732,
2385.750536081, 0.973085979,
2385.770968214, 0.965918814,
2385.791400546, 0.966118765,
2385.811832778, 0.973327697,
2385.832264909, 0.969411152,
2385.852697240, 0.965640460,
2385.873129470, 0.964074439,
2385.893561600, 0.971292833,
2385.913993930, 0.970100651,
2385.934426159, 0.966131324,
2385.954858288, 0.967427057,
2385.975290615, 0.969553958,
2385.995722743, 0.968531511,
2386.016154970, 0.965573267,
2386.036587297, 0.967084393,
2386.057019423, 0.969832473,
2386.077451749, 0.954964167,
2386.097883974, 0.961559005,
2386.138748424, 0.969256229,
2386.159180648, 0.966678387,
2386.179612871, 0.971539898,
2386.200045094, 0.961212425,
2386.220477317, 0.961986154,
2386.240909539, 0.960427869,
2386.261341861, 0.962323742,
2386.281773982, 0.963210983,
2386.302206203, 0.967121812,
2386.322638524, 0.969315678,
2386.343070643, 0.958941984,
2386.383935182, 0.962591776,
2386.404367300, 0.968867425,
2386.424799618, 0.966658754,
2386.445231836, 0.957599386,
2386.465663953, 0.971960284,
2386.486096270, 0.961432795,
2386.506528486, 0.961585425,
2386.526960602, 0.962337467,
2386.547392918, 0.965421500,
2386.567825133, 0.965573616,
2386.588257347, 0.955775441,
2386.608689561, 0.963350155,
2386.629121775, 0.965405080,
2386.649554088, 0.955251773,
2386.669986200, 0.963147979,
2386.690418413, 0.964926570,
2386.710850625, 0.958856228,
2386.731282836, 0.957006363,
2386.751715047, 0.959282583,
2386.772147257, 0.963999535,
2386.792579467, 0.957692396,
2386.813011676, 0.961844164,
2386.833443986, 0.957910295,
2386.853876095, 0.954344518,
2386.874308303, 0.957511480,
2386.894740610, 0.961880550,
2386.915172718, 0.964217846,
2386.935604924, 0.968061652,
2386.956037231, 0.953550709,
2386.976469337, 0.958969022,
2386.996901642, 0.952267166,
2387.017333847, 0.949798583,
2387.037765951, 0.956831992,
2387.058198256, 0.959110005,
2387.078630459, 0.954499251,
2387.099062663, 0.955093078,
2387.119494865, 0.956215162,
2387.139927068, 0.954716055,
2387.160359270, 0.964931174,
2387.180791471, 0.958908531,
2387.201223672, 0.953002075,
2387.221655873, 0.950249521,
2387.242088173, 0.953919106,
2387.262520273, 0.956023532,
2387.282952472, 0.956489810,
2387.303384771, 0.952145830,
2387.323816869, 0.955301464,
2387.344249166, 0.952298807,
2387.364681364, 0.947246207,
2387.385113461, 0.953644094,
2387.405545758, 0.955693392,
2387.425977854, 0.950589319,
2387.446410049, 0.957607432,
2387.466842345, 0.950350643,
2387.487274439, 0.950839273,
2387.507706634, 0.950584135,
2387.528138927, 0.950881137,
2387.548571021, 0.952875299,
2387.569003214, 0.952784885,
2387.609867599, 0.954457999,
2387.630299790, 0.950116787,
2387.650732081, 0.963965600,
2387.671164272, 0.952173514,
2387.691596462, 0.951097381,
2387.712028652, 0.949842548,
2387.732460842, 0.953289013,
2387.752893131, 0.954663240,
2387.773325219, 0.948580141,
2387.793757407, 0.956041337,
2387.814189695, 0.952515640,
2387.834621782, 0.955143934,
2387.855053969, 0.958336411,
2387.875486255, 0.956014093,
2387.895918341, 0.952790201,
2387.916350526, 0.956355930,
2387.936782812, 0.952670105,
2387.957214896, 0.954652219,
2387.977647080, 1.052619250,
2387.998079364, 0.953955819,
2388.018511447, 0.948950441,
2388.038943730, 0.954066472,
2388.059375912, 0.954241842,
2388.079808094, 0.952580672,
2388.100240276, 0.954862801,
2388.120672457, 1.007883046,
2388.141104637, 0.962257033,
2388.161536817, 0.954680208,
2388.181968997, 0.967161879,
2388.202401076, 0.956695923,
2388.222833355, 0.953049489,
2388.243265534, 0.956079284,
2388.263697612, 0.958871587,
2388.284129889, 0.954384984,
2388.304562066, 0.956454951,
2388.365858594, 0.954549580,
2388.386290870, 0.955801409,
2388.406722945, 0.956839557,
2388.427155119, 0.952081452,
2388.447587393, 0.958779567,
2388.468019467, 0.953322673,
2388.488451640, 0.950527576,
2388.508883913, 0.945907898,
2388.529315985, 0.958536915,
2388.549748157, 0.956077138,
2388.570180428, 0.965692374,
2388.590612599, 2.440469238,
2388.611044670, 1.250322883,
2388.631476940, 1.088493080,
2388.651909109, 1.024403412,
2388.672341179, 0.997171892,
2388.692773447, 1.077656012,
2388.713205616, 0.967621316,
2388.733637683, 0.965123281,
2388.754069951, 0.953475713,
2388.774502118, 0.961603107,
2388.794934384, 0.952123626,
2388.815366451, 0.950083797,
2388.835798616, 0.957155250,
2388.856230882, 0.954515167,
2388.876662947, 0.955567266,
2388.897095111, 0.948654603,
2388.917527275, 0.953801636,
2388.937959439, 0.948270003,
2388.958391602, 0.950606163,
2388.978823764, 0.952241592,
2388.999255927, 0.952892535,
2389.019688088, 0.953761292,
2389.040120250, 0.949556154,
2389.060552411, 0.951480781,
2389.080984571, 0.951630268,
2389.101416831, 0.960560956,
2389.121848891, 0.964925990,
2389.142281150, 0.943410281,
2389.162713309, 0.949809281,
2389.183145367, 0.950463073,
2389.203577625, 0.947245701,
2389.224009783, 0.947456402,
2389.244441840, 0.952844981,
2389.264874096, 0.954862192,
2389.285306252, 0.948310586,
2389.305738308, 0.951552690,
2389.326170563, 0.947621201,
2389.346602718, 0.947220415,
2389.367034773, 0.953533515,
2389.387467027, 0.948920797,
2389.407899180, 0.950659573,
2389.428331334, 0.953074037,
2389.448763487, 0.949315309,
2389.469195639, 0.961259157,
2389.489627791, 0.954477718,
2389.510059942, 0.952839582,
2389.530492093, 0.954974139,
2389.550924344, 0.948924197,
2389.571356494, 0.948409823,
2389.591788544, 0.952406124,
2389.612220793, 0.954400295,
2389.632652842, 0.947694385,
2389.653084990, 0.948840085,
2389.673517238, 0.953031536,
2389.693949286, 0.948394999,
2389.714381433, 0.956582346,
2389.734813680, 0.952915580,
2389.755245726, 1.004672508,
2389.775677872, 0.953897196,
2389.796110117, 0.949838509,
2389.816542163, 0.954737693,
2389.836974307, 0.946144188,
2389.857406551, 0.952774944,
2389.877838595, 0.946407440,
2389.898270839, 0.949552236,
2389.918702981, 0.954505884,
2389.939135124, 0.949601881,
2389.959567266, 0.944838204,
2389.979999408, 0.959178439,
2390.000431549, 0.952443613,
2390.020863689, 0.956145508,
2390.041295830, 0.954753466,
2390.061727970, 0.946928252,
2390.082160109, 0.948551279,
2390.102592248, 0.946635097,
2390.123024387, 0.953116634,
2390.143456625, 0.947607672,
2390.163888663, 0.956192537,
2390.184320800, 0.961021055,
2390.204753037, 0.952187421,
2390.225185074, 0.952655599,
2390.245617210, 0.957746102,
2390.266049446, 0.949241072,
2390.306913716, 0.951725424,
2390.327345850, 0.952730506,
2390.347777884, 0.950699748,
2390.368210117, 0.949396453,
2390.388642251, 0.952599332,
2390.409074283, 0.949592910,
2390.429506516, 0.953064956,
2390.449938547, 0.952722812,
2390.470370679, 0.949436743,
2390.490802910, 0.955960731,
2390.511235041, 0.947998101,
2390.531667071, 0.950420832,
2390.552099301, 0.956808200,
2390.572531430, 0.942831365,
2390.592963459, 0.948406281,
2390.613395688, 0.954258545,
2390.633827816, 0.946849262,
2390.654259843, 0.949554734,
2390.674692070, 0.958511757,
2390.695124197, 0.956401273,
2390.715556424, 0.951631205,
2390.735988449, 0.952138990,
2390.756420575, 0.947899054,
2390.776852800, 0.956769496,
2390.797284825, 0.953217816,
2390.817716949, 0.949776835,
2390.838149173, 0.945367515,
2390.858581197, 0.951542683,
2390.879013320, 0.952965326,
2390.899445542, 0.957997506,
2390.919877564, 0.947062630,
2390.940309686, 0.949693648,
2390.960741907, 0.950998248,
2390.981174029, 0.959013170,
2391.001606049, 0.947838655,
2391.022038269, 0.949921750,
2391.042470389, 0.949748216,
2391.062902508, 0.950285220,
2391.083334627, 0.944836405,
