BJD - 2454833, Corrected Flux
2384.831114680, 0.966840110,
2384.851547044, 0.961011368,
2384.871979307, 0.950840722,
2384.912843833, 0.946972145,
2384.933276094, 0.947699752,
2384.953708456, 0.941670996,
2384.974140617, 0.955750868,
2384.994572877, 0.955969346,
2385.015005237, 0.958493621,
2385.035437497, 0.967223397,
2385.055869656, 0.965708753,
2385.076302015, 0.956979191,
2385.096734273, 0.957002616,
2385.117166530, 0.960649585,
2385.137598788, 0.952258341,
2385.158031045, 0.951102106,
2385.178463301, 0.971209894,
2385.198895556, 0.965436660,
2385.219327812, 0.953305433,
2385.239760067, 0.958929045,
2385.260192321, 0.959894279,
2385.280624575, 0.957712136,
2385.301056828, 0.951752301,
2385.321489082, 0.958057609,
2385.341921434, 0.953242442,
2385.362353586, 0.951371705,
2385.382785838, 0.952465741,
2385.403218189, 0.964432275,
2385.423650340, 0.962196365,
2385.444082590, 0.952346345,
2385.464514940, 0.984864534,
2385.484947089, 0.953273741,
2385.505379338, 0.957091043,
2385.525811686, 0.952033802,
2385.546243834, 0.954779001,
2385.566676182, 0.957777828,
2385.587108429, 0.947785414,
2385.607540675, 0.953074104,
2385.627972921, 0.956246644,
2385.648405167, 0.959218595,
2385.668837412, 0.957707169,
2385.689269657, 1.070149312,
2385.709701901, 0.965548689,
2385.730134145, 0.964601244,
2385.750566488, 0.951987710,
2385.770998631, 0.952058727,
2385.791430973, 0.944082702,
2385.811863215, 0.962674001,
2385.832295357, 0.955401706,
2385.852727698, 0.944520278,
2385.873159938, 0.966634923,
2385.893592078, 0.957365495,
2385.914024418, 0.957267361,
2385.934456657, 0.945646950,
2385.954888796, 0.967289549,
2385.975321134, 0.961307423,
2385.995753272, 0.957582775,
2386.016185509, 0.948304644,
2386.036617846, 0.954091564,
2386.057049982, 0.983661283,
2386.077482318, 0.965915441,
2386.097914554, 0.959204393,
2386.138779023, 0.956352130,
2386.159211258, 0.951208865,
2386.179643491, 0.952013447,
2386.200075725, 0.961537407,
2386.220507957, 0.960074750,
2386.240940189, 0.970790731,
2386.261372521, 0.958947926,
2386.281804653, 0.956736764,
2386.302236884, 0.957335872,
2386.322669214, 0.961051575,
2386.343101344, 0.960537962,
2386.383965903, 0.958499716,
2386.404398031, 0.956517440,
2386.424830360, 0.965921790,
2386.445262587, 0.961904793,
2386.465694714, 0.955510378,
2386.486127041, 0.960426795,
2386.506559267, 0.953801443,
2386.526991393, 0.960682448,
2386.547423719, 0.956452311,
2386.567855944, 0.964706307,
2386.588288168, 0.944725922,
2386.608720392, 1.131320010,
2386.629152616, 0.962865861,
2386.649584939, 0.966284244,
2386.670017062, 0.966224804,
2386.690449284, 0.962787118,
2386.710881506, 0.963297196,
2386.731313727, 0.951977070,
2386.751745948, 0.950808361,
2386.772178168, 0.961505259,
2386.792610389, 0.954866365,
2386.813042608, 0.961389836,
2386.833474927, 0.961367389,
2386.853907046, 0.960411654,
2386.874339264, 0.952060300,
2386.894771581, 0.946162818,
2386.915203699, 0.963371091,
2386.935635915, 0.985298401,
2386.956068232, 0.962985212,
2386.976500348, 0.955186754,
2386.996932663, 0.968416654,
2387.017364878, 0.957019215,
2387.037796993, 0.969503086,
2387.058229307, 0.954474828,
2387.078661520, 0.944817955,
2387.099093734, 0.949226406,
2387.119525946, 0.965147865,
2387.139958159, 0.954235796,
2387.160390371, 0.966517283,
2387.180822582, 0.954199393,
2387.201254793, 0.956413592,
2387.221687003, 0.961467309,
2387.242119313, 0.951394612,
2387.262551423, 0.956647673,
2387.282983632, 0.959737324,
2387.303415941, 0.963457953,
2387.323848049, 0.951862677,
2387.344280357, 0.969052975,
2387.364712564, 0.942899325,
2387.385144671, 0.957698337,
2387.405576978, 0.943775741,
2387.426009083, 0.954131570,
2387.446441289, 0.951440945,
2387.466873594, 0.961932623,
2387.487305699, 0.949987156,
2387.507737903, 0.957243966,
2387.528170207, 0.966571690,
2387.548602310, 0.959685377,
2387.569034513, 0.954907348,
2387.609898917, 0.951597549,
2387.630331119, 0.958459471,
2387.650763420, 0.953541418,
2387.671195621, 0.969624267,
2387.691627820, 0.954065235,
2387.712060020, 0.956078255,
2387.732492219, 0.945005593,
2387.752924518, 0.945963785,
2387.773356617, 1.128384096,
2387.793788814, 1.674092835,
2387.814221112, 0.992966869,
2387.834653209, 0.939210214,
2387.855085406, 0.943274916,
2387.875517702, 0.954915464,
2387.895949797, 0.957831864,
2387.916381993, 0.961654866,
2387.936814288, 0.944363180,
2387.957246382, 0.947842154,
2387.977678576, 0.957265435,
2387.998110870, 0.955088079,
2388.018542962, 0.970520690,
2388.038975255, 0.944030329,
2388.059407447, 0.948040124,
2388.079839639, 0.967396342,
2388.100271830, 0.948470763,
2388.120704021, 0.953726687,
2388.141136211, 0.940449760,
2388.161568401, 0.957261262,
2388.182000591, 0.966548143,
2388.202432680, 0.964832855,
2388.222864968, 0.965650388,
2388.243297156, 0.948155281,
2388.263729244, 0.949220416,
2388.284161532, 0.951053067,
2388.304593718, 0.951672306,
2388.365890276, 0.957328978,
2388.386322561, 0.964821879,
2388.406754646, 0.952693175,
2388.427186830, 0.957498445,
2388.447619114, 0.959327405,
2388.468051197, 0.972257627,
2388.488483380, 0.956200957,
2388.508915662, 0.960212279,
2388.529347744, 0.946713859,
2388.549779926, 0.958052771,
2388.570212207, 0.945791695,
2388.590644388, 0.962844079,
2388.611076468, 0.954250352,
2388.631508748, 0.954885795,
2388.651940927, 0.961716234,
2388.672373006, 0.948499432,
2388.692805284, 0.948198692,
2388.713237462, 0.953124741,
2388.733669540, 0.948568996,
2388.754101817, 0.954906669,
2388.774533994, 0.958344060,
2388.794966270, 0.952254030,
2388.815398346, 0.960651773,
2388.835830521, 0.970970985,
2388.856262796, 0.959309403,
2388.876694870, 0.963183719,
2388.897127045, 0.958832219,
2388.917559218, 0.950900950,
2388.937991391, 0.957701909,
2388.958423564, 0.966846203,
2388.978855737, 0.953284784,
2388.999287908, 0.965686731,
2389.019720080, 0.966986994,
2389.040152251, 0.965900829,
2389.060584421, 0.955284941,
2389.081016591, 0.967305495,
2389.101448861, 0.963107454,
2389.121880930, 0.968227746,
2389.142313199, 0.988161561,
2389.162745368, 0.954562513,
2389.183177436, 0.947139740,
2389.203609703, 0.966596090,
2389.224041870, 0.960202656,
2389.244473937, 0.968756999,
2389.264906203, 0.958326089,
2389.285338369, 0.961134596,
2389.305770434, 0.967673006,
2389.326202699, 0.961053596,
2389.346634864, 0.967476966,
2389.367066928, 0.959109695,
2389.387499191, 0.958958820,
2389.407931354, 0.974274102,
2389.428363517, 0.948183089,
2389.448795680, 0.957094275,
2389.469227841, 0.964600509,
2389.489660003, 0.948331517,
2389.510092164, 0.957687435,
2389.530524325, 0.957486454,
2389.550956585, 0.952529794,
2389.571388745, 0.967128972,
2389.591820804, 0.947273166,
2389.612253063, 0.947174106,
2389.632685121, 0.956544823,
2389.653117279, 0.967009740,
2389.673549537, 0.951344610,
2389.693981594, 0.969217752,
2389.714413750, 0.957413762,
2389.734846006, 0.955054032,
2389.755278062, 0.955986122,
2389.775710218, 0.970570505,
2389.796142473, 0.950785530,
2389.816574527, 0.959622912,
2389.837006681, 0.963047086,
2389.857438935, 0.954078701,
2389.877870988, 0.963392460,
2389.898303241, 0.967235671,
2389.918735394, 0.960989717,
2389.939167545, 0.958089573,
2389.959599697, 0.952826123,
2389.980031848, 0.954121743,
2390.000463999, 0.960497254,
2390.020896149, 0.955543334,
2390.041328299, 0.959502800,
2390.061760448, 0.965995518,
2390.082192597, 0.952229492,
2390.102624746, 0.962944428,
2390.123056894, 0.958089700,
2390.143489141, 0.959888897,
2390.163921188, 0.950931289,
2390.184353335, 0.961488397,
2390.204785582, 0.958215093,
2390.225217628, 0.964503805,
2390.245649773, 0.954708654,
2390.266082018, 0.952708107,
2390.306946307, 0.957771776,
2390.327378451, 0.947845601,
2390.347810495, 0.957860373,
2390.368242738, 0.972358398,
2390.388674880, 0.948866448,
2390.409106922, 0.949685104,
2390.429539164, 0.954491591,
2390.449971205, 0.966323927,
2390.470403346, 0.958796077,
2390.490835586, 0.959073796,
2390.511267726, 0.958662883,
2390.531699766, 0.948113163,
2390.552132005, 0.954211347,
2390.572564144, 0.963445593,
2390.592996182, 0.956355603,
2390.613428420, 0.978108233,
2390.633860557, 0.963218476,
2390.654292594, 0.957787254,
2390.674724831, 0.961740460,
2390.695156967, 0.951947304,
2390.715589203, 0.950153634,
2390.736021238, 0.957131650,
2390.756453373, 0.957179922,
2390.776885607, 0.958140544,
2390.797317642, 0.963743283,
2390.817749775, 0.955381266,
2390.838182008, 0.954819471,
2390.858614041, 0.964377876,
2390.879046173, 0.943509426,
2390.899478405, 0.957970149,
2390.919910437, 0.958905541,
2390.940342568, 0.966567707,
2390.960774799, 0.972261785,
2390.981206929, 0.946770218,
2391.001638959, 0.949489095,
2391.022071188, 0.974475754,
2391.042503317, 0.945639622,
2391.062935446, 0.956994028,
2391.083367574, 0.951661513,
2391.103799701, 0.958560289,
2391.124231829, 0.965841439,
2391.144663956, 0.951428526,
2391.165095982, 0.944366607,
2391.185528208, 0.958137957,
2391.205960334, 0.964109167,
2391.226392359, 0.968763939,
2391.246824584, 0.968098209,
2391.267256708, 0.944899558,
2391.287688732, 0.949781884,
2391.308120956, 0.955615432,
2391.328553079, 0.964715695,
2391.348985202, 0.957915054,
2391.369417324, 0.970886918,
2391.389849446, 0.954749487,
2391.410281567, 0.961335440,
2391.430713688, 0.958516893,
2391.451145809, 0.963093364,
2391.471578029, 0.955449742,
2391.492010149, 0.952039997,
2391.512442168, 0.963114644,
2391.532874387, 0.963421148,
2391.553306505, 0.966479483,
2391.573738523, 0.953491950,
2391.594170741, 0.967068824,
2391.614602858, 0.967115375,
2391.635034875, 0.955373053,
2391.655467091, 0.958289840,
2391.675899207, 0.947426913,
2391.696331223, 0.964250782,
2391.716763438, 0.959131632,
2391.737195553, 0.956149688,
2391.757627567, 0.961282141,
2391.778059781, 0.970617707,
2391.798491895, 0.978969606,
2391.818924108, 0.961206073,
2391.839356121, 0.960258672,
2391.859788233, 0.957379466,
2391.880220345, 0.964396414,
2391.900652456, 0.967962012,
2391.921084567, 0.967183675,
2391.941516678, 0.952283836,
2391.961948788, 0.965320666,
2391.982380898, 0.963288428,
2392.002813107, 0.969867396,
2392.023245116, 0.952730336,
2392.043677225, 0.950006386,
2392.064109433, 0.967654868,
2392.084541441, 0.969986375,
2392.104973548, 0.963607847,
2392.125405755, 0.951645001,
2392.145837761, 0.966599854,
2392.166269867, 0.960043811,
2392.186702073, 0.962170965,
2392.207134078, 0.973703643,
2392.227566283, 0.961905857,
2392.268430392, 0.966895950,
2392.288862595, 0.959647157,
2392.309294698, 0.966828162,
2392.329726801, 0.947126384,
2392.350158904, 0.960173464,
2392.370591006, 0.959786723,
