BJD - 2454833, Corrected Flux
2384.831150508, 1.039619896,
2384.851582913, 1.045754930,
2384.872015218, 1.042949430,
2384.912879827, 1.038656323,
2384.933312130, 1.040247769,
2384.953744534, 1.038815775,
2384.974176736, 1.031982501,
2384.994609038, 1.034583185,
2385.015041440, 1.034868425,
2385.035473741, 1.030595966,
2385.055905942, 1.035967826,
2385.076338342, 1.031712070,
2385.096770642, 1.031422198,
2385.117202941, 1.040405393,
2385.137635240, 1.029803866,
2385.158067539, 1.032324588,
2385.178499837, 1.036564969,
2385.198932134, 1.032414812,
2385.219364431, 1.026574617,
2385.239796728, 1.024410408,
2385.260229024, 1.019468193,
2385.280661319, 1.020901524,
2385.301093615, 1.021791068,
2385.321525909, 1.021395744,
2385.341958303, 1.017750285,
2385.362390497, 1.029762165,
2385.382822790, 1.020958981,
2385.403255183, 1.020149927,
2385.423687376, 1.018030790,
2385.444119667, 1.012720425,
2385.464552059, 1.020759930,
2385.484984250, 1.021607836,
2385.505416540, 1.014669580,
2385.525848930, 1.009844971,
2385.546281120, 1.010470242,
2385.566713509, 1.010803107,
2385.587145797, 1.018972481,
2385.607578086, 1.005627952,
2385.628010373, 1.012025684,
2385.648442660, 1.012569016,
2385.668874947, 1.010589487,
2385.689307234, 1.015799900,
2385.709739519, 1.008035846,
2385.730171804, 1.017955928,
2385.750604189, 1.008421713,
2385.771036374, 1.011213015,
2385.791468758, 1.004059383,
2385.811901041, 1.010722825,
2385.832333224, 1.009294596,
2385.852765607, 1.006303789,
2385.873197889, 1.006787299,
2385.893630070, 1.005813843,
2385.914062451, 1.008680921,
2385.934494732, 1.004366752,
2385.954926913, 1.009002658,
2385.975359292, 1.005043936,
2385.995791471, 0.998254035,
2386.016223750, 1.010401741,
2386.036656129, 1.006048998,
2386.057088307, 1.000426525,
2386.077520684, 1.001410438,
2386.097952961, 0.995970313,
2386.138817513, 1.002693022,
2386.159249789, 1.002004999,
2386.179682064, 1.005375200,
2386.200114339, 0.996645525,
2386.220546613, 1.000865379,
2386.240978887, 0.997243436,
2386.261411260, 0.999236070,
2386.281843433, 0.998943949,
2386.302275705, 0.992919365,
2386.322708077, 1.000638110,
2386.343140249, 0.999162168,
2386.384004890, 0.995900048,
2386.404437060, 1.004388641,
2386.424869430, 0.997379872,
2386.445301699, 1.002095055,
2386.465733868, 0.996324924,
2386.486166236, 0.997970497,
2386.506598504, 0.995139667,
2386.527030671, 0.994344273,
2386.547463038, 0.998760137,
2386.567895304, 0.992816161,
2386.588327570, 0.998985004,
2386.608759835, 0.998141797,
2386.629192100, 0.998024646,
2386.649624465, 1.001304658,
2386.670056629, 0.997833139,
2386.690488892, 0.996842987,
2386.710921155, 0.992639145,
2386.731353419, 0.992340718,
2386.751785681, 0.991860439,
2386.772217942, 0.993458845,
2386.792650204, 0.994347020,
2386.813082464, 0.994813407,
2386.833514825, 0.992939425,
2386.853946985, 0.997328919,
2386.874379244, 0.994801509,
2386.894811603, 0.990745584,
2386.915243762, 0.995204989,
2386.935676020, 0.996220741,
2386.956108378, 0.991431635,
2386.976540535, 0.998543455,
2386.996972892, 0.999276642,
2387.017405148, 0.987710338,
2387.037837304, 0.998780123,
2387.058269659, 0.996345036,
2387.078701914, 1.003706212,
2387.099134168, 0.992799100,
2387.119566423, 0.995038381,
2387.139998676, 0.998665832,
2387.160430929, 0.991790906,
2387.180863182, 0.992063352,
2387.201295434, 0.999268206,
2387.221727686, 0.992343862,
2387.242160037, 0.991694193,
2387.262592188, 1.001830019,
2387.283024438, 0.994996894,
2387.303456788, 1.004398800,
2387.323888938, 0.997546549,
2387.344321287, 0.994415084,
2387.364753535, 0.994624711,
2387.385185684, 0.987977431,
2387.405618031, 0.993288885,
2387.426050179, 0.991070852,
2387.446482425, 0.992769013,
2387.466914771, 0.985153031,
2387.487346917, 0.995883224,
2387.507779162, 0.994762521,
2387.528211507, 0.993896208,
2387.548643652, 0.993624281,
2387.569075896, 0.994425983,
2387.609940383, 0.989487513,
2387.630372625, 0.997878279,
2387.650804968, 0.988465405,
2387.671237209, 0.996548301,
2387.691669451, 0.997208675,
2387.712101692, 0.994447517,
2387.732533932, 0.992790956,
2387.752966272, 0.990319254,
2387.773398412, 0.995088747,
2387.793830650, 0.991126072,
2387.814262989, 0.988722110,
2387.834695127, 0.997692926,
2387.855127365, 0.990401188,
2387.875559702, 0.990163871,
2387.895991839, 0.997876964,
2387.916424076, 0.993638478,
2387.936856411, 0.992149087,
2387.957288547, 0.997844126,
2387.977720782, 0.986506126,
2387.998153116, 0.991889832,
2388.018585251, 0.989995112,
2388.039017584, 0.989305652,
2388.059449818, 0.983563571,
2388.079882050, 0.987037710,
2388.100314283, 0.991326442,
2388.120746515, 0.991105781,
