BJD - 2454833, Corrected Flux
2384.831303667, 0.980033963,
2384.851736105, 0.953861692,
2384.872168442, 0.977801064,
2384.913033116, 0.993234123,
2384.933465452, 0.996964778,
2384.953897887, 0.947169574,
2384.974330122, 0.958007332,
2384.994762457, 0.967540342,
2385.015194891, 0.995622210,
2385.035627224, 0.979328608,
2385.056059457, 0.979547137,
2385.076491890, 0.975976416,
2385.096924222, 0.983991648,
2385.117356554, 0.965916852,
2385.137788885, 0.980691128,
2385.158221215, 0.951350805,
2385.178653546, 0.986383811,
2385.199085875, 0.973316285,
2385.219518205, 0.960918674,
2385.239950533, 0.975823323,
2385.260382862, 0.985815212,
2385.280815189, 0.999764780,
2385.301247516, 0.993087167,
2385.321679843, 0.927092282,
2385.342112269, 0.915600158,
2385.362544495, 0.983748900,
2385.382976820, 0.984235862,
2385.403409245, 1.002662228,
2385.423841469, 0.968352099,
2385.444273793, 0.968668622,
2385.464706216, 0.997590002,
2385.485138439, 1.004747319,
2385.505570762, 1.006921398,
2385.526003184, 0.949526819,
2385.546435405, 0.929206691,
2385.566867826, 0.988019787,
2385.587300146, 0.974481304,
2385.607732466, 0.977633435,
2385.628164785, 0.940789079,
2385.648597104, 0.962017263,
2385.669029423, 0.999223320,
2385.689461741, 0.964423372,
2385.709894058, 0.986813423,
2385.730326376, 1.019706464,
2385.750758792, 0.979638103,
2385.771191008, 0.975457875,
2385.791623424, 0.940914306,
2385.812055739, 0.947142688,
2385.832487953, 1.005844994,
2385.852920367, 0.917246454,
2385.873352681, 0.967887012,
2385.893784894, 1.022063356,
2385.914217307, 1.009456315,
2385.934649619, 0.954528325,
2385.955081831, 0.968976418,
2385.975514242, 0.944776572,
2385.995946453, 0.978142138,
2386.016378763, 0.981852213,
2386.036811172, 1.003709091,
2386.057243382, 0.981093548,
2386.077675791, 0.965515448,
2386.098108099, 0.962030793,
2386.138972714, 1.029351950,
2386.159405021, 0.995150731,
2386.179837327, 0.969851831,
2386.200269633, 0.931311486,
2386.220701939, 0.959713954,
2386.241134244, 0.976593000,
2386.261566648, 1.107273941,
2386.281998852, 0.977671892,
2386.302431156, 1.013772957,
2386.322863559, 0.953399040,
2386.343295761, 0.963191117,
2386.384160465, 0.996295782,
2386.404592666, 0.984443481,
2386.425025066, 0.958935478,
2386.445457367, 0.982942695,
2386.465889567, 0.961188223,
2386.486321966, 0.956431368,
2386.506754265, 0.965646603,
2386.527186463, 0.953808392,
2386.547618861, 0.991969343,
2386.568051158, 0.982416042,
2386.588483454, 0.988871541,
2386.608915751, 0.945879146,
2386.629348047, 1.014499673,
2386.649780442, 0.957099647,
2386.670212637, 1.019147905,
2386.690644931, 0.967470943,
2386.711077225, 0.983659340,
2386.731509518, 0.953972301,
2386.751941811, 0.978943754,
2386.772374104, 0.941756400,
2386.792806396, 0.972089942,
2386.813238688, 0.993769069,
2386.833671079, 0.974596859,
2386.854103269, 0.939951554,
2386.874535559, 0.943658685,
2386.894967949, 0.940825926,
2386.915400138, 1.016022838,
2386.935832427, 0.982398767,
2386.956264815, 0.961931874,
2386.976697003, 0.953733727,
2386.997129390, 0.990856437,
2387.017561677, 1.029215871,
2387.037993863, 0.940865021,
2387.058426249, 0.968436286,
2387.078858534, 0.961387248,
2387.099290819, 0.973695895,
2387.119723104, 0.930657963,
2387.140155388, 0.950712252,
2387.160587671, 0.981356723,
2387.181019954, 0.951824799,
2387.201452237, 0.952025704,
2387.221884518, 0.969207844,
2387.242316900, 1.033459591,
2387.262749081, 1.003263200,
2387.283181362, 0.968277097,
2387.303613742, 1.024209566,
2387.324045922, 0.970660206,
2387.344478301, 0.953982341,
2387.364910580, 0.970972604,
2387.385342758, 0.934455781,
2387.405775136, 0.927045312,
2387.426207313, 1.000100556,
2387.446639590, 0.977850071,
2387.467071966, 0.957751008,
2387.487504142, 0.946868538,
2387.507936417, 0.989117287,
2387.528368792, 0.962925324,
2387.548800967, 0.970194810,
2387.569233241, 0.945005405,
2387.610097788, 0.967354401,
2387.630530060, 0.957635343,
2387.650962432, 0.935791202,
2387.671394704, 0.952584543,
2387.691826975, 1.000618524,
2387.712259245, 0.979274720,
2387.732691516, 0.923775392,
2387.753123885, 0.977690280,
2387.773556055, 1.072654280,
2387.793988324, 0.904396686,
2387.814420692, 0.890204825,
2387.834852860, 0.947873265,
2387.855285127, 0.924023470,
2387.875717494, 0.968244805,
2387.896149661, 1.005148354,
2387.916581927, 0.980544211,
2387.937014292, 0.950732365,
2387.957446457, 0.978063433,
2387.977878722, 0.988919587,
2387.998311086, 0.963342366,
2388.018743250, 0.937641717,
2388.039175613, 0.971773443,
2388.059607876, 0.975698260,
2388.080040138, 0.946095313,
2388.100472400, 0.943526663,
2388.120904661, 0.983514714,
2388.141336922, 0.961199026,
2388.161769182, 0.987840442,
2388.182201442, 0.969538489,
2388.202633602, 0.977897519,
2388.223065961, 0.955563371,
2388.243498219, 0.940662368,
2388.263930377, 0.931431119,
2388.284362735, 0.965863964,
2388.304794992, 0.997177140,
2388.366091760, 0.937333085,
2388.386524116, 0.962190472,
2388.406956271, 1.008021790,
2388.427388525, 0.955729360,
2388.447820879, 0.938419208,
2388.468253032, 0.996088069,
2388.488685285, 0.933060532,
2388.509117638, 0.936536141,
