BJD - 2454833, Corrected Flux
2384.831277600, 1.086290974,
2384.851710047, 1.111404215,
2384.872142395, 1.057478825,
2384.913007087, 1.043219910,
2384.933439433, 1.083163348,
2384.953871878, 1.082003968,
2384.974304123, 1.025219890,
2384.994736467, 1.039414720,
2385.015168910, 1.029444257,
2385.035601254, 1.092296744,
2385.056033496, 0.983473190,
2385.076465938, 1.093460849,
2385.096898280, 1.060775643,
2385.117330622, 1.017979534,
2385.137762962, 1.103920334,
2385.158195303, 1.090817218,
2385.178627642, 1.059597624,
2385.199059982, 1.044613033,
2385.219492321, 1.102718843,
2385.239924659, 1.068925082,
2385.260356997, 1.087057816,
2385.280789334, 1.088381190,
2385.301221671, 1.047478284,
2385.321654007, 1.090106370,
2385.342086443, 1.055395644,
2385.362518679, 1.106696287,
2385.382951014, 1.033646586,
2385.403383448, 1.035895496,
2385.423815682, 0.980069170,
2385.444248016, 1.050221809,
2385.464680449, 1.085824783,
2385.485112681, 1.061277953,
2385.505545013, 0.938195640,
2385.525977445, 1.075199709,
2385.546409676, 1.070452068,
2385.566842106, 1.102459085,
2385.587274436, 1.047046188,
2385.607706766, 1.014407076,
2385.628139095, 1.057651346,
2385.648571424, 1.005033545,
2385.669003752, 1.008854255,
2385.689436080, 1.090168597,
2385.709868407, 1.027449492,
2385.730300733, 1.076803124,
2385.750733160, 1.029112724,
2385.771165386, 1.024186211,
2385.791597811, 1.113313950,
2385.812030136, 0.967111271,
2385.832462360, 1.055294068,
2385.852894784, 1.020603942,
2385.873327107, 1.092696053,
2385.893759330, 1.061505705,
2385.914191753, 1.047676925,
2385.934624074, 1.092986981,
2385.955056296, 0.975166322,
2385.975488716, 1.079282524,
2385.995920937, 1.014009335,
2386.016353257, 0.989047813,
2386.036785677, 1.035725480,
2386.057217896, 1.089762508,
2386.077650314, 1.045817420,
2386.098082632, 1.027994108,
2386.138947267, 1.000372602,
2386.159379583, 0.985916429,
2386.179811900, 1.078023851,
2386.200244215, 1.046104038,
2386.220676531, 1.055422757,
2386.241108845, 1.041835305,
2386.261541260, 1.040627490,
2386.281973473, 1.006085437,
2386.302405786, 1.037377024,
2386.322838199, 1.028728036,
2386.343270412, 1.050207520,
2386.384135135, 0.999869527,
2386.404567346, 0.985092574,
2386.424999756, 0.987144661,
2386.445432066, 1.057468882,
2386.465864275, 1.059554757,
2386.486296684, 1.138813175,
2386.506728993, 0.987969542,
2386.527161201, 0.990171377,
2386.547593608, 1.018027061,
2386.568025916, 1.094079145,
2386.588458222, 1.012784682,
2386.608890528, 1.064091613,
2386.629322834, 1.005669908,
2386.649755239, 1.058675090,
2386.670187443, 1.012292038,
2386.690619748, 1.001896468,
2386.711052051, 1.019387989,
2386.731484355, 1.002223673,
2386.751916657, 0.991042507,
2386.772348960, 1.030174918,
2386.792781262, 0.960028134,
2386.813213563, 1.075221649,
2386.833645964, 1.007587399,
2386.854078164, 1.025582437,
2386.874510464, 1.035454742,
2386.894942863, 1.068403538,
2386.915375063, 1.033091536,
2386.935807361, 1.019398963,
2386.956239759, 0.972682684,
2386.976671957, 1.036437536,
2386.997104354, 0.976921033,
2387.017536650, 1.041503088,
2387.037968847, 1.012477755,
2387.058401242, 1.122016497,
2387.078833537, 1.029557800,
2387.099265832, 1.048550377,
2387.119698126, 1.034636343,
2387.140130420, 1.036497412,
2387.160562713, 1.049260793,
2387.180995006, 0.997286365,
2387.201427299, 0.997641658,
2387.221859591, 1.037901890,
2387.242291982, 1.114830486,
2387.262724173, 1.009625753,
2387.283156463, 1.001864131,
2387.303588853, 0.973257442,
2387.324021043, 1.064128328,
2387.344453432, 1.050927799,
2387.364885720, 1.030612288,
2387.385317909, 0.950578129,
2387.405750296, 1.049936439,
2387.426182483, 0.985575056,
2387.446614770, 1.076616317,
2387.467047156, 0.924131431,
2387.487479342, 1.005719318,
2387.507911627, 1.049809788,
2387.528344012, 1.076565318,
2387.548776196, 1.059117846,
2387.569208480, 0.997089367,
2387.610073046, 1.053101992,
2387.630505329, 1.004567692,
2387.650937711, 0.941925254,
2387.671369993, 0.986814702,
2387.691802274, 1.101555260,
2387.712234554, 1.055817411,
2387.732666834, 1.019571723,
2387.753099214, 1.068294511,
2387.773531393, 1.031502880,
2387.793963672, 1.068974434,
2387.814396050, 1.001954026,
2387.834828228, 1.013156056,
2387.855260505, 1.028974550,
2387.875692882, 1.109016171,
2387.896125059, 1.010881347,
2387.916557334, 1.118465895,
2387.936989710, 1.037200685,
2387.957421885, 0.984247688,
2387.977854160, 1.054569352,
