BJD - 2454833, Corrected Flux
2468.486515765, 1.018333919,
2468.506947956, 0.969590909,
2468.527380348, 0.995652354,
2468.547812639, 0.988991050,
2468.568245029, 1.001542004,
2468.588677219, 1.045934638,
2468.609109508, 1.026283831,
2468.629541897, 1.025362018,
2468.649974085, 1.042920287,
2468.690838761, 1.019397246,
2468.711270947, 1.027554872,
2468.731703234, 1.056692874,
2468.752135619, 1.050405791,
2468.772567805, 1.004133146,
2468.793000089, 0.994522489,
2468.813432473, 0.977551827,
2468.833864658, 1.005715218,
2468.854296941, 1.012676918,
2468.874729323, 0.992782031,
2468.895161505, 1.000497728,
2468.936026168, 1.021301418,
2468.956458349, 0.980755423,
2468.976890729, 1.012584879,
2468.997323008, 1.008385985,
2469.017755188, 0.981541375,
2469.038187566, 1.029359318,
2469.058619844, 0.987461296,
2469.079052022, 1.020675514,
2469.099484399, 1.020147814,
2469.119916675, 1.000656597,
2469.140348852, 1.006792253,
2469.181213502, 1.013635206,
2469.201645777, 1.015804042,
2469.222078050, 1.026367585,
2469.242510324, 1.060907150,
2469.262942697, 1.013717819,
2469.283374869, 1.008917076,
2469.303807141, 1.034545809,
2469.324239512, 1.027038085,
2469.344671783, 1.018965525,
2469.365103954, 0.987464894,
2469.385536324, 0.989634877,
2469.426400762, 1.015195543,
2469.446833131, 1.023878065,
2469.467265398, 1.046055706,
2469.487697566, 1.014763082,
2469.508129932, 1.025261041,
2469.528562199, 1.021497541,
2469.548994365, 0.991181184,
2469.569426730, 1.013769068,
2469.589858895, 0.987426133,
2469.610291259, 1.035444364,
2469.630723523, 1.052545340,
2469.671588049, 1.007627978,
2469.692020311, 1.000629673,
2469.712452573, 1.012273040,
2469.732884834, 1.028690841,
2469.753317095, 1.036493698,
2469.773749355, 1.033183029,
2469.794181615, 0.987554858,
2469.814613874, 1.007645144,
2469.835046132, 1.051373323,
2469.855478490, 1.012234329,
2469.875910648, 0.973066457,
2469.916775262, 0.999552742,
2469.937207418, 0.989695296,
2469.957639674, 1.017029657,
2469.978072029, 0.979016366,
2469.998504184, 1.003795932,
2470.018936538, 1.028343969,
2470.039368791, 1.020194834,
2470.059800944, 1.006449575,
2470.080233297, 0.995054593,
2470.100665549, 0.999918405,
2470.121097701, 1.000345075,
2470.161962303, 1.016969293,
2470.182394553, 1.019637070,
2470.202826802, 1.006000752,
2470.223259051, 1.023518806,
2470.243691300, 1.025044605,
2470.264123548, 1.029437822,
2470.284555795, 0.993621295,
2470.304987942, 1.020569770,
2470.325420289, 1.015581649,
2470.345852535, 0.990156835,
2470.366284680, 1.023465339,
2470.407149270, 1.029295752,
2470.427581414, 1.035580995,
2470.448013758, 0.986491050,
2470.468446001, 1.007219914,
