BJD - 2454833, Corrected Flux
2384.831222338, 1.039402314,
2384.851654760, 1.035000904,
2384.872087082, 1.037164829,
2384.912951725, 1.045502237,
2384.933384045, 1.047410004,
2384.953816465, 1.037554144,
2384.974248684, 1.035276183,
2384.994681003, 1.041483135,
2385.015113422, 1.041969335,
2385.035545740, 1.037221310,
2385.055977957, 1.041119494,
2385.076410374, 1.034155570,
2385.096842691, 1.040369425,
2385.117275007, 1.038555690,
2385.137707323, 1.040150159,
2385.158139638, 1.038038343,
2385.178571953, 1.035415783,
2385.199004267, 1.030806212,
2385.219436581, 1.038261222,
2385.239868894, 1.030925237,
2385.260301207, 1.031493418,
2385.280733519, 1.027542140,
2385.301165831, 1.034743900,
2385.321598142, 1.030537524,
2385.342030553, 1.033180208,
2385.362462764, 1.020243100,
2385.382895074, 1.035321841,
2385.403327483, 1.028874321,
2385.423759692, 1.037989894,
2385.444192000, 1.026629089,
2385.464624409, 1.020503316,
2385.485056616, 1.015419642,
2385.505488923, 1.020847251,
2385.525921330, 1.022741638,
2385.546353536, 1.022878318,
2385.566785941, 1.024844011,
2385.587218246, 1.020690848,
2385.607650551, 1.028228118,
2385.628082856, 1.018229209,
2385.648515159, 1.021584151,
2385.668947462, 1.017152115,
2385.689379765, 1.016289306,
2385.709812068, 1.020699595,
2385.730244369, 1.021669926,
2385.750676771, 1.029089744,
2385.771108972, 1.012702742,
2385.791541372, 1.012483712,
2385.811973672, 1.018751363,
2385.832405871, 1.019932745,
2385.852838270, 1.012945599,
2385.873270569, 1.019373938,
2385.893702767, 1.014192928,
2385.914135164, 1.015996069,
2385.934567462, 1.017240133,
2385.954999659, 1.018283527,
2385.975432055, 1.014982619,
2385.995864250, 1.020496886,
2386.016296546, 1.021390206,
2386.036728940, 1.012569805,
2386.057161135, 1.012046146,
2386.077593529, 1.013519009,
2386.098025822, 1.016310931,
2386.138890407, 1.022545796,
2386.159322699, 1.017159483,
2386.179754990, 1.009232093,
2386.200187281, 1.013801516,
2386.220619572, 1.012897939,
2386.241051862, 1.025579487,
2386.261484251, 1.013231502,
2386.281916441, 1.009417422,
2386.302348729, 1.009463645,
2386.322781117, 1.014850101,
2386.343213305, 1.015199689,
2386.384077979, 1.013698820,
2386.404510165, 0.995837241,
2386.424942551, 1.009746207,
2386.445374836, 1.009867145,
2386.465807021, 1.002299087,
2386.486239406, 1.011023929,
2386.506671689, 1.002088254,
2386.527103873, 1.014188466,
2386.547536256, 1.010055486,
2386.567968539, 1.002917455,
2386.588400820, 1.004553507,
2386.608833102, 1.007980065,
2386.629265383, 1.003208206,
2386.649697764, 1.005589716,
2386.670129944, 1.022537892,
2386.690562224, 1.007470006,
2386.710994503, 1.007266782,
2386.731426782, 1.010913544,
2386.751859060, 1.011539964,
2386.772291338, 1.007430458,
2386.792723616, 1.012036031,
2386.813155892, 1.007478981,
2386.833588269, 1.010051648,
2386.854020445, 1.011142191,
2386.874452720, 1.005428824,
2386.894885095, 1.002118756,
2386.915317270, 1.002943254,
2386.935749544, 1.009766852,
2386.956181918, 1.002867838,
2386.976614091, 1.009469712,
2386.997046464, 1.010810758,
2387.017478736, 1.007268927,
2387.037910908, 1.013710653,
2387.058343279, 1.007133876,
2387.078775550, 1.009664925,
2387.099207820, 1.008532332,
2387.119640090, 1.010154746,
2387.140072360, 1.011572223,
2387.160504629, 1.002969883,
2387.180936897, 1.011261843,
2387.201369165, 1.002519601,
2387.221801433, 1.008859440,
2387.242233800, 1.004834894,
2387.262665967, 1.007982424,
2387.283098233, 1.013026595,
2387.303530599, 1.009629283,
2387.323962764, 1.005764086,
2387.344395129, 1.013178660,
2387.364827393, 1.002381145,
2387.385259557, 1.006148741,
2387.405691921, 1.011879280,
2387.426124084, 1.005154815,
2387.446556346, 1.004136416,
2387.466988708, 1.009933652,
2387.487420870, 1.007808957,
2387.507853131, 1.016204075,
2387.528285492, 1.004805085,
2387.548717652, 1.005191467,
2387.610014430, 1.003916394,
2387.630446688, 1.006774092,
2387.650879046, 1.007861706,
2387.671311304, 0.996574246,
2387.691743561, 1.006370664,
2387.712175817, 1.007948343,
2387.732608074, 1.005680841,
2387.753040429, 0.998165332,
2387.773472584, 1.008801484,
2387.793904839, 1.138970176,
2387.814337193, 1.001578315,
2387.834769347, 0.997371753,
2387.855201600, 1.008347968,
