BJD - 2454833, Corrected Flux
2468.486581000, 0.992322824,
2468.507013233, 0.993491938,
2468.527445666, 0.992495387,
2468.547877998, 0.993158545,
2468.568310430, 0.992291681,
2468.588742662, 0.991712985,
2468.609174992, 0.992198563,
2468.629607423, 0.991821930,
2468.650039653, 0.992907704,
2468.690904411, 0.991032777,
2468.711336639, 0.990351016,
2468.731768966, 0.990266928,
2468.752201394, 0.991380407,
2468.772633621, 0.990760672,
2468.793065947, 0.990328111,
2468.813498372, 0.989727357,
2468.833930597, 0.989646701,
2468.854362922, 0.990127678,
2468.874795346, 0.989795315,
2468.895227569, 0.989607480,
2468.936092315, 0.990379835,
2468.956524536, 0.989572400,
2468.976956958, 0.989560805,
2468.997389279, 0.988937813,
2469.017821499, 0.989018420,
2469.038253919, 0.988954078,
2469.058686238, 0.988926418,
2469.079118457, 0.988686025,
2469.099550875, 0.990332703,
2469.119983193, 0.989754224,
2469.140415410, 0.992246541,
2469.181280143, 0.992636214,
2469.201712459, 0.988923634,
2469.222144774, 0.987680817,
2469.242577088, 0.988268033,
2469.263009503, 0.987700078,
2469.283441716, 0.987230199,
2469.303874029, 0.987815058,
2469.324306442, 0.988715142,
2469.344738754, 0.988600646,
2469.365170965, 0.987819372,
2469.385603376, 0.988499860,
2469.426467897, 0.987451512,
2469.446900306, 0.987371503,
2469.467332615, 0.987674540,
2469.487764823, 0.987739025,
2469.508197231, 0.987269814,
2469.528629538, 0.986997452,
2469.549061745, 0.986720068,
2469.569494151, 0.987421985,
2469.589926357, 0.987308499,
2469.610358762, 0.987423499,
2469.630791067, 0.988070581,
2469.671655675, 0.986901085,
2469.692087978, 0.987770005,
2469.712520281, 0.986188607,
2469.732952583, 0.986845904,
2469.753384884, 0.986364966,
2469.773817185, 0.987197424,
2469.794249486, 0.986566173,
2469.814681786, 0.986222478,
2469.835114085, 0.985877528,
2469.855546484, 0.986405694,
2469.875978683, 0.986985296,
2469.916843378, 0.986061319,
2469.937275576, 0.985858298,
2469.957707872, 0.986231454,
2469.978140268, 0.986251112,
2469.998572463, 0.985821140,
2470.019004858, 0.986139447,
2470.039437152, 0.986053712,
2470.059869346, 0.986358020,
2470.080301739, 0.986126369,
2470.100734032, 0.986724335,
2470.121166225, 0.986464670,
2470.162030908, 0.985519266,
2470.182463198, 0.985067621,
2470.202895488, 0.985270642,
2470.223327778, 0.985413664,
2470.243760067, 0.985444780,
2470.264192356, 0.986095125,
2470.284624644, 0.985633545,
2470.305056832, 0.984525373,
2470.325489219, 0.984941703,
2470.345921505, 0.984910632,
2470.366353691, 0.986103614,
2470.407218362, 0.985826138,
2470.427650547, 0.984957123,
2470.448082931, 0.985659413,
2470.468515214, 0.986074269,
2470.488947597, 0.985264497,
2470.509379780, 0.985290592,
2470.529812062, 0.985506875,
2470.550244443, 0.987518527,
2470.570676624, 0.985637741,
2470.591108905, 0.985951042,
2470.611541284, 0.986807646,
2470.652405743, 0.985117971,
2470.672838121, 0.984404711,
2470.693270399, 0.985121822,
2470.713702576, 0.985060909,
2470.734134953, 0.984874682,
2470.754567229, 0.984382947,
