BJD - 2454833, Corrected Flux
2384.830992194, 1.062972007,
2384.851424520, 1.032473614,
2384.871856745, 1.217075761,
2384.912721194, 1.091972143,
2384.933153418, 1.137296081,
2384.953585741, 1.071767278,
2384.974017864, 1.105633203,
2384.994450087, 1.026671543,
2385.014882409, 1.074844388,
2385.035314631, 1.059988126,
2385.055746752, 1.083293745,
2385.076179073, 1.135702166,
2385.096611293, 1.128490767,
2385.117043513, 1.106237338,
2385.137475732, 1.018413845,
2385.157907951, 1.087813694,
2385.178340169, 1.120399329,
2385.198772387, 1.071541728,
2385.219204604, 1.066671338,
2385.239636821, 1.008032048,
2385.260069038, 1.145544464,
2385.280501254, 0.990876254,
2385.300933470, 1.069574515,
2385.321365685, 0.985452801,
2385.341798000, 1.042477993,
2385.362230115, 1.070696276,
2385.382662329, 1.049630012,
2385.403094642, 1.034016611,
2385.423526755, 1.179540929,
2385.443958968, 1.048183041,
2385.464391279, 1.126495041,
2385.484823391, 1.424829102,
2385.505255603, 1.015474561,
2385.525687913, 1.044486739,
2385.546120024, 1.147803046,
2385.566552333, 1.066162030,
2385.586984543, 1.081894915,
2385.607416752, 1.055191121,
2385.627848960, 1.044360453,
2385.648281168, 0.978831786,
2385.668713376, 1.055720020,
2385.689145583, 1.156267460,
2385.709577790, 1.277409756,
2385.730009996, 1.154900806,
2385.750442302, 1.111761015,
2385.770874407, 1.032548393,
2385.791306712, 1.035779661,
2385.811738916, 1.052015539,
2385.832171020, 1.137335704,
2385.852603324, 1.053937910,
2385.873035527, 1.074251084,
2385.893467630, 1.222994098,
2385.913899932, 1.174131610,
2385.934332134, 1.043956137,
2385.954764235, 1.068521536,
2385.975196536, 1.063533207,
2385.995628637, 1.076532371,
2386.016060836, 1.026614867,
2386.036493136, 1.118080998,
2386.056925235, 0.982211530,
2386.077357534, 1.139538284,
2386.097789732, 1.061242515,
2386.138654127, 0.956941917,
2386.159086324, 1.292802525,
2386.179518520, 1.034721375,
2386.199950716, 1.061619715,
2386.220382912, 1.057712215,
2386.240815107, 1.054971071,
2386.261247402, 1.115367605,
2386.281679496, 1.042087591,
2386.322543983, 0.993194644,
2386.342976076, 1.077164464,
2386.383840560, 1.063356685,
2386.404272652, 1.392549006,
2386.424704942, 1.026747760,
2386.445137133, 1.059300349,
2386.465569223, 1.097977051,
2386.486001513, 0.902383287,
2386.506433702, 0.962282800,
2386.526865791, 1.071538809,
2386.547298080, 1.099965726,
2386.567730268, 0.998326098,
2386.588162455, 1.040600092,
2386.608594643, 1.027370589,
2386.629026829, 1.065868864,
2386.649459115, 1.082422475,
2386.669891201, 1.077071039,
2386.690323386, 1.069541113,
2386.710755571, 1.021528081,
2386.731187756, 1.042876835,
2386.751619940, 1.092502865,
2386.772052123, 1.044006782,
2386.792484306, 1.062736198,
2386.812916489, 1.017471656,
2386.833348771, 1.030199219,
2386.853780853, 1.030205066,
2386.874213034, 1.013621077,
2386.894645315, 1.121135594,
2386.915077396, 1.040969132,
2386.935509576, 1.105674070,
2386.955941855, 1.041180971,
2386.976373935, 1.052727017,
2386.996806213, 1.049913017,
2387.017238392, 1.028906152,
2387.037670470, 0.979095089,
2387.058102747, 1.208794404,
2387.078534924, 0.997224973,
2387.098967100, 1.100483274,
2387.119399276, 0.993175757,
2387.139831452, 0.994205723,
2387.160263627, 0.965583655,
2387.180695802, 1.040478904,
2387.201127976, 1.003570775,
2387.221560150, 1.040489710,
2387.241992424, 1.112070074,
2387.262424497, 1.129922851,
2387.282856669, 1.075248300,
2387.303288941, 0.947422854,
2387.323721013, 1.010714039,
2387.344153284, 1.038575783,
2387.364585455, 0.993047169,
2387.385017526, 1.123750104,
2387.405449796, 0.986853064,
2387.425881865, 1.049074144,
2387.446314034, 1.020256613,
2387.466746303, 1.057485873,
2387.487178371, 1.022832174,
2387.507610539, 1.090725973,
2387.528042806, 0.989189122,
2387.548474873, 1.007892330,
2387.568907040, 1.029889001,
2387.609771371, 0.995710566,
2387.630203536, 1.071750280,
2387.650635801, 1.083222907,
2387.671067966, 0.961077082,
2387.691500129, 1.075143571,
2387.711932293, 1.096228300,
2387.732364456, 1.010681567,
2387.752796718, 1.004282856,
2387.773228780, 0.983427063,
2387.793660942, 1.110221301,
2387.814093204, 1.016298031,
2387.834525264, 0.969760046,
2387.854957425, 1.003278140,
2387.875389685, 1.152187368,
2387.895821744, 1.046896666,
2387.916253904, 1.054379176,
2387.936686162, 1.094586182,
2387.957118220, 1.123035106,
2387.977550378, 1.047402900,
2387.997982635, 1.000723994,
2388.018414692, 1.049185717,
2388.038846949, 1.713194473,
2388.059279105, 1.065533620,
2388.079711261, 1.053716866,
2388.100143416, 1.081837011,
2388.120575571, 1.020477035,
2388.141007725, 0.991641253,
2388.161439879, 1.044387685,
2388.181872032, 1.072493599,
2388.202304085, 1.103568414,
2388.222736338, 1.048717353,
2388.243168490, 0.933682318,
2388.263600542, 1.044566884,
2388.284032794, 1.041039240,
2388.304464944, 0.979016705,
2388.365761395, 1.052030892,
2388.386193644, 0.985541596,
2388.406625693, 1.122637678,
2388.427057841, 0.923395120,
2388.447490089, 1.012310364,
2388.467922136, 0.982808293,
2388.488354284, 1.092371464,
2388.508786530, 0.995708253,
2388.529218576, 1.010073903,
2388.549650722, 0.995102642,
2388.570082967, 1.081306464,
2388.590515112, 1.027778619,
2388.610947157, 1.127261048,
2388.631379401, 1.022022253,
2388.651811545, 1.037231365,
2388.672243588, 1.074911136,
2388.692675831, 1.072961323,
2388.713107973, 1.026228389,
2388.733540015, 1.056077938,
2388.753972256, 1.092328643,
2388.774404397, 1.152769395,
2388.794836638, 0.921552703,
2388.815268679, 0.991358621,
2388.835700818, 1.044461936,
2388.856133057, 1.034453633,
2388.876565097, 1.066590102,
2388.896997235, 0.977762923,
2388.917429373, 1.018729574,
2388.937861511, 1.034186184,
2388.958293648, 1.036512841,
2388.978725785, 1.030589115,
2388.999157922, 1.007069423,
2389.019590058, 1.025493832,
2389.040022193, 1.072733914,
2389.060454328, 0.882119883,
2389.080886463, 1.068451350,
2389.101318697, 1.000129519,
2389.121750731, 0.971292117,
2389.142182965, 1.005472031,
2389.162615098, 1.056417113,
2389.183047131, 1.082459206,
2389.203479362, 1.075012023,
2389.223911495, 1.078552108,
2389.244343526, 0.965924252,
2389.264775757, 1.011317924,
2389.285207887, 1.080332711,
2389.305639917, 1.114064791,
2389.326072147, 0.957838053,
2389.346504276, 0.959239027,
2389.366936305, 1.039447184,
2389.387368533, 1.020143773,
2389.407800661, 1.123841323,
2389.428232789, 0.995223449,
2389.448664916, 1.044293452,
2389.469097043, 1.011660976,
2389.489529169, 1.006249752,
2389.509961295, 1.016933534,
2389.530393420, 1.115419229,
2389.550825646, 1.027385010,
2389.571257770, 1.093526360,
2389.591689794, 1.093388464,
2389.612122018, 1.058630372,
2389.632554041, 1.121039300,
2389.652986164, 1.056696072,
2389.673418387, 1.065081785,
2389.693850409, 1.007862789,
2389.714282531, 1.079358267,
2389.734714752, 1.101941004,
2389.755146773, 0.973227149,
2389.775578893, 0.983758538,
2389.796011113, 1.045864497,
2389.816443133, 1.081102797,
2389.836875252, 0.944115162,
2389.857307471, 1.020789262,
2389.877739489, 1.009628592,
2389.898171707, 0.999682650,
2389.918603825, 1.026491935,
2389.939035942, 1.007766333,
2389.959468058, 0.980271924,
2389.979900175, 1.038505776,
2390.000332290, 1.065783922,
2390.020764406, 1.023084298,
2390.041196521, 1.055708171,
2390.061628636, 0.973716758,
2390.082060750, 1.054180847,
2390.102492863, 1.168332082,
2390.122924977, 0.982654919,
2390.143357190, 1.027595295,
2390.163789202, 1.137574882,
2390.184221315, 1.059682761,
2390.204653526, 0.998938049,
2390.225085538, 1.000659007,
2390.245517648, 1.038222491,
2390.265949859, 0.925059530,
2390.306814079, 1.065029493,
2390.327246188, 0.938148469,
2390.347678196, 1.006398331,
2390.368110405, 0.988825279,
2390.388542513, 1.080453495,
2390.408974521, 1.046858304,
2390.429406728, 1.078609072,
2390.449838734, 1.086024167,
2390.470270841, 1.119252095,
2390.490703047, 1.016523793,
2390.511135152, 1.156821193,
2390.531567157, 1.112775482,
2390.551999362, 1.070236458,
2390.572431466, 1.038527916,
2390.592863470, 1.168702587,
2390.613295673, 1.007457754,
2390.633727777, 0.999723983,
2390.654159779, 1.040022022,
2390.674591982, 1.091446120,
2390.695024083, 1.021429718,
2390.715456285, 1.148013890,
2390.735888286, 1.060789054,
2390.756320386, 0.985960467,
2390.776752586, 1.057562869,
2390.797184586, 0.967284223,
2390.817616685, 0.946775913,
2390.838048884, 1.040921016,
2390.858480883, 0.933536263,
2390.878912981, 1.001358921,
2390.899345179, 0.986160990,
2390.919777176, 1.078330504,
2390.940209273, 1.032089930,
2390.960641469, 0.933070888,
2390.981073565, 1.171833594,
2391.001505561, 1.088952541,
2391.021937756, 1.170796407,
2391.042369851, 1.023786002,
2391.062801946, 1.053899656,
2391.083234040, 1.010721611,
2391.103666133, 1.170780751,
2391.124098227, 1.073729786,
2391.144530320, 0.978302652,
2391.164962312, 0.906886593,
2391.185394504, 1.007170033,
2391.205826595, 1.017138922,
2391.226258587, 1.073542034,
2391.246690777, 0.960887514,
2391.267122868, 1.074725112,
2391.287554858, 1.048885852,
2391.307987047, 0.985871392,
2391.328419137, 1.003799483,
2391.348851225, 0.964971986,
2391.369283314, 1.009742336,
2391.389715402, 1.047063996,
2391.410147489, 1.064126057,
2391.430579576, 1.122102284,
2391.451011663, 1.071663447,
2391.471443850, 0.978677325,
2391.491875935, 1.088837432,
2391.512307921, 0.951346591,
2391.532740106, 1.055472875,
2391.553172191, 1.032862917,
2391.573604175, 0.989629491,
2391.594036359, 1.122182859,
2391.614468443, 1.001601912,
2391.634900426, 1.043147910,
2391.655332608, 0.982048258,
2391.675764690, 1.092467493,
2391.696196672, 1.013470154,
2391.716628854, 0.992443894,
2391.737060935, 0.987967976,
2391.757492916, 1.033540899,
2391.777925096, 1.067882734,
2391.798357176, 1.014201817,
2391.818789356, 1.066045634,
2391.839221335, 1.096670868,
2391.859653413, 1.039115421,
2391.880085492, 1.058962779,
2391.900517569, 1.096963150,
2391.920949647, 1.036274323,
2391.941381724, 1.063868312,
2391.961813801, 0.983298236,
2391.982245877, 0.999915393,
2392.002678053, 0.936091283,
2392.023110028, 1.022640199,
2392.043542103, 1.064268907,
2392.063974278, 1.128968008,
2392.084406252, 1.067332306,
2392.104838326, 0.982436864,
2392.125270500, 1.079086777,
2392.145702473, 1.128015014,
2392.166134546, 1.133084154,
2392.186566718, 0.953805217,
2392.206998690, 1.062680025,
2392.227430861, 1.057499348,
2392.268294903, 1.035350902,
2392.288727074, 1.068831182,
2392.309159143, 1.078895372,
2392.329591213, 1.083889042,
2392.350023282, 1.032584977,
2392.370455351, 1.013115000,
2392.390887419, 1.024347410,
