BJD - 2454833, Corrected Flux
2384.831401713, 0.970516553,
2384.851834185, 1.000476001,
2384.872266556, 1.019675194,
2384.913131297, 1.007817898,
2384.933563667, 1.012486725,
2384.953996136, 1.001627122,
2384.974428405, 1.008084312,
2384.994860774, 0.998757170,
2385.015293241, 1.008880604,
2385.035725609, 1.022174656,
2385.056157875, 1.010369284,
2385.076590342, 1.015994754,
2385.097022708, 1.001637998,
2385.117455073, 0.991889456,
2385.137887438, 1.003372653,
2385.158319802, 1.010313692,
2385.178752166, 1.005005937,
2385.199184529, 1.005058490,
2385.219616892, 0.999732452,
2385.240049255, 0.998381486,
2385.260481617, 1.002866515,
2385.280913978, 1.017832070,
2385.301346339, 0.998256739,
2385.321778699, 1.003044504,
2385.342211159, 1.008615115,
2385.362643418, 1.008576461,
2385.383075777, 0.998869505,
2385.403508236, 1.001834866,
2385.423940493, 1.004039039,
2385.444372851, 1.004243429,
2385.464805308, 1.001486682,
2385.485237564, 1.007594945,
2385.505669920, 1.005710669,
2385.526102376, 1.009031552,
2385.546534631, 1.010261322,
2385.566967085, 1.000355677,
2385.587399439, 1.020296259,
2385.607831792, 1.009999127,
2385.628264145, 1.002248249,
2385.648696498, 1.019258174,
2385.669128850, 0.992030862,
2385.689561201, 1.005993675,
2385.709993552, 1.003688798,
2385.730425903, 1.007729113,
2385.750858353, 0.998709868,
2385.771290602, 1.003029606,
2385.791723051, 1.002379644,
2385.812155400, 1.009035646,
2385.832587647, 1.007730908,
2385.853020095, 1.007962280,
2385.873452442, 1.004426393,
2385.893884689, 1.008062917,
2385.914317135, 1.008525117,
2385.934749481, 1.015583492,
2385.955181726, 0.998868913,
2385.975614170, 1.013470100,
2385.996046414, 1.017286781,
2386.016478758, 1.010985247,
2386.036911201, 1.009784391,
2386.057343443, 1.003503086,
2386.077775886, 1.020432075,
2386.098208227, 1.006553955,
2386.139072909, 1.001565535,
2386.159505249, 1.015860794,
2386.179937589, 1.009243736,
2386.200369928, 0.987697364,
2386.220802266, 1.009423236,
2386.241234605, 1.009311449,
2386.261667042, 1.012015396,
2386.282099280, 1.011292391,
2386.302531616, 1.016380220,
2386.322964053, 1.001347443,
2386.343396288, 1.006524195,
2386.384261058, 1.011702619,
2386.404693293, 1.015666068,
2386.425125726, 1.002249952,
2386.445558060, 0.996258428,
2386.465990292, 1.015218915,
2386.486422725, 1.014265716,
2386.506855056, 1.008934650,
2386.527287288, 0.999225146,
2386.547719719, 1.011476145,
2386.568152049, 1.006863377,
2386.588584379, 1.011923279,
2386.609016709, 1.008955035,
2386.629449037, 1.004258167,
2386.649881466, 1.013907216,
2386.670313693, 1.009213380,
2386.690746021, 1.008658933,
2386.711178348, 1.009325034,
2386.731610675, 1.017747417,
2386.752043000, 1.013851836,
2386.772475326, 1.010424581,
2386.792907651, 1.023601171,
2386.813339976, 1.018896923,
2386.833772400, 1.006707410,
2386.854204623, 0.996934905,
2386.874636946, 1.014038236,
2386.895069369, 1.015126092,
2386.915501591, 1.002494331,
2386.935933912, 1.006411058,
2386.956366333, 1.014852987,
2386.976798554, 1.001590654,
2386.997230974, 1.011436817,
2387.017663294, 1.004048471,
2387.038095513, 1.000815584,
2387.058527932, 1.005601039,
2387.078960250, 0.995698809,
2387.099392568, 1.009255319,
2387.119824885, 0.991275080,
2387.140257202, 1.010308105,
2387.160689518, 1.008501056,
2387.181121834, 0.995130865,
2387.201554149, 1.000124504,
2387.221986464, 1.008500919,
2387.242418878, 1.009274530,
2387.262851092, 1.013615848,
2387.283283406, 1.011104665,
2387.303715819, 1.008152939,
2387.324148031, 1.007727020,
2387.344580443, 0.999547063,
2387.365012754, 1.009668181,
2387.385444965, 0.997626610,
2387.405877376, 1.016684389,
2387.426309586, 1.001691501,
2387.446741895, 0.995804626,
2387.467174304, 1.003608175,
2387.487606513, 1.015831935,
2387.508038821, 0.996992249,
2387.528471229, 0.993210048,
2387.548903435, 1.003723601,
2387.569335742, 1.003426174,
2387.610200354, 0.994377016,
