BJD - 2454833, Corrected Flux
2384.831423389, 1.034853323,
2384.851855890, 1.032850602,
2384.872288290, 1.063144477,
2384.913153087, 1.092814357,
2384.933585486, 1.061317842,
2384.954017983, 1.041883629,
2384.974450281, 1.088297248,
2384.994882677, 1.033278559,
2385.015315174, 1.032086340,
2385.035747569, 1.053951518,
2385.056179864, 1.057097116,
2385.076612359, 1.038817244,
2385.097044754, 1.035849653,
2385.117477147, 1.001845930,
2385.137909541, 1.048278977,
2385.158341933, 1.045411317,
2385.178774326, 1.034733333,
2385.199206717, 1.039898938,
2385.219639108, 1.027764173,
2385.240071499, 1.042412996,
2385.260503889, 1.025321822,
2385.280936279, 1.029621964,
2385.301368668, 1.014585688,
2385.321801057, 1.028424705,
2385.342233545, 1.011466398,
2385.362665833, 1.031602608,
2385.383098220, 1.047558965,
2385.403530707, 1.003604804,
2385.423962993, 1.046297399,
2385.444395379, 1.004833656,
2385.464827864, 1.029784099,
2385.485260149, 1.018394876,
2385.505692533, 1.038221336,
2385.526125017, 1.000052805,
2385.546557300, 1.027508835,
2385.566989783, 1.044527075,
2385.587422165, 1.017178343,
2385.607854547, 1.008952466,
2385.628286928, 1.012420821,
2385.648719309, 1.017453303,
2385.669151689, 1.006856833,
2385.689584069, 1.048329117,
2385.710016448, 1.034092574,
2385.730448827, 1.008420838,
2385.750881305, 1.016588771,
2385.771313583, 1.002114651,
2385.791746061, 0.993157107,
2385.812178437, 1.036244456,
2385.832610714, 0.969047447,
2385.853043189, 1.056806209,
2385.873475565, 1.021892222,
2385.893907839, 1.015657956,
2385.914340314, 1.041584946,
2385.934772688, 1.034184235,
2385.955204961, 0.983621290,
2385.975637434, 1.038857091,
2385.996069706, 1.008728793,
2386.016502078, 1.005447366,
2386.036934549, 0.996938051,
2386.057366820, 1.025260371,
2386.077799290, 1.013027649,
2386.098231660, 1.033784399,
2386.139096399, 0.987587307,
2386.159528767, 1.002323954,
2386.179961135, 1.016293170,
2386.200393502, 1.043634538,
2386.220825869, 1.047196858,
2386.241258235, 0.987888052,
2386.261690701, 1.008820208,
2386.282122967, 1.005799254,
2386.302555332, 0.983322780,
2386.322987796, 1.019787835,
2386.343420060, 1.052692148,
2386.384284886, 0.959298164,
2386.404717149, 1.012266217,
2386.425149611, 0.995438413,
2386.445581972, 1.026338631,
2386.466014233, 1.028621677,
2386.486446694, 1.008414797,
2386.506879054, 1.011869495,
2386.527311313, 1.006333942,
2386.547743772, 1.049690003,
2386.568176131, 1.009942915,
2386.588608489, 1.003746792,
2386.609040846, 1.007830329,
2386.629473203, 1.039272010,
2386.649905660, 1.008716431,
2386.670337916, 1.008598580,
2386.690770271, 1.004067900,
2386.711202627, 1.014441778,
2386.731634981, 1.058458224,
2386.752067335, 1.019932429,
2386.772499689, 1.006935133,
2386.792932042, 0.983237058,
2386.813364395, 1.006058151,
2386.833796847, 0.986289870,
2386.854229098, 0.997479046,
2386.874661450, 1.026719093,
2386.895093901, 1.013586887,
2386.915526151, 1.021597826,
2386.935958500, 1.003114866,
2386.956390950, 1.023656403,
2386.976823198, 1.018186304,
2386.997255646, 0.992769011,
2387.017687994, 1.013206702,
2387.038120242, 1.020061950,
2387.058552688, 0.980515490,
2387.078985034, 0.999454726,
2387.099417380, 1.012273088,
2387.119849726, 1.000244734,
2387.140282070, 0.971113759,
2387.160714415, 1.023126506,
2387.181146759, 0.999885732,
2387.201579102, 1.021039031,
2387.222011445, 0.987401173,
2387.242443887, 1.047422123,
2387.262876129, 1.007638850,
2387.283308471, 1.035351035,
2387.303740912, 0.991190072,
2387.324173152, 1.010099856,
2387.344605592, 1.091641646,
2387.365037931, 1.027445917,
2387.385470170, 1.025507328,
2387.405902609, 1.001349663,
2387.426334847, 0.996417256,
2387.446767185, 0.992481304,
2387.467199622, 1.004709605,
2387.487631858, 1.001533040,
2387.508064194, 1.038471475,
2387.528496630, 0.998410044,
2387.548928865, 1.001848797,
2387.569361199, 1.006992859,
2387.610225867, 1.019290001,
2387.630658201, 0.990047288,
2387.651090633, 1.002121069,
2387.671522966, 1.029144521,
2387.691955297, 0.983167121,
2387.712387629, 1.019885871,
2387.732819959, 0.966049279,
2387.753252389, 1.023213643,
2387.773684619, 0.991037703,
2387.794116949, 1.039039355,
2387.814549377, 0.958202515,
2387.834981606, 0.980197161,
2387.855413934, 1.001374282,
2387.875846361, 1.012110882,
2387.896278588, 0.998149428,
2387.916710914, 1.002973986,
2387.937143340, 0.971092644,
2387.957575566, 1.050110131,
2387.978007891, 1.038557839,
2387.998440315, 1.012569169,
2388.018872539, 1.007884499,
2388.039304962, 0.970226935,
2388.059737286, 1.008715025,
2388.080169608, 0.996676690,
2388.100601931, 0.997417063,
2388.121034252, 0.973693812,
2388.141466573, 0.997465701,
2388.161898893, 1.021191983,
2388.182331214, 0.959302189,
2388.202763433, 1.026638246,
2388.223195853, 1.007287660,
2388.243628171, 1.042128338,
2388.264060390, 0.986735009,
2388.284492807, 0.999013209,
2388.304925125, 0.997741720,
2388.366222074, 0.986579128,
2388.386654489, 1.010696952,
2388.407086704, 1.034166705,
2388.427519018, 0.974689034,
2388.447951432, 0.996085150,
2388.468383646, 1.017462550,
2388.488815959, 1.001783181,
2388.509248371, 0.997950249,
2388.529680583, 1.010068783,
2388.550112895, 1.000010060,
2388.570545306, 0.990298591,
2388.590977616, 0.996091646,
2388.611409826, 0.994435749,
2388.631842236, 0.983786366,
2388.652274545, 0.979170020,
2388.672706754, 1.012045180,
2388.693139162, 0.986410141,
2388.713571470, 0.966352702,
2388.734003677, 1.018534296,
2388.754436084, 0.990478904,
2388.774868390, 1.026764844,
2388.795300796, 0.992487863,
2388.815733002, 0.972772760,
2388.836165307, 0.970287556,
2388.856597711, 1.005226425,
2388.877029915, 1.008808913,
2388.897462218, 0.994687719,
2388.917894521, 0.973724106,
2388.938326824, 1.024741256,
2388.958759126, 0.978866543,
2388.979191427, 0.990802761,
2388.999623728, 1.022298379,
2389.020056029, 0.973049752,
2389.040488329, 1.017296432,
2389.060920628, 1.007173591,
2389.081352928, 1.027066876,
2389.101785326, 0.990538505,
2389.122217525, 1.003802187,
2389.142649922, 0.987589885,
2389.163082220, 0.998615050,
2389.183514417, 0.987385020,
2389.203946813, 0.979244339,
2389.224379109, 0.967088062,
2389.244811304, 1.019582233,
2389.265243699, 0.996219839,
2389.285675994, 0.963988037,
2389.306108187, 0.997455339,
2389.326540581, 0.987355748,
2389.346972874, 0.989897684,
2389.367405066, 1.009808703,
2389.387837459, 0.995903755,
2389.408269750, 1.013800694,
2389.428702041, 1.003125765,
2389.449134332, 0.999030711,
2389.469566623, 0.963186278,
2389.489998912, 0.994077838,
2389.510431201, 0.984580233,
2389.530863490, 0.973664829,
2389.551295878, 1.023290746,
2389.571728166, 0.998429723,
2389.592160354, 0.980002192,
2389.612592741, 0.996468348,
2389.633024927, 1.000023488,
2389.653457213, 1.015672649,
2389.673889598, 1.001111848,
2389.694321783, 0.985582537,
2389.714754068, 0.982107346,
2389.735186452, 0.994427013,
2389.755618636, 0.998872858,
2389.776050919, 0.984580615,
2389.796483302, 1.001557648,
2389.816915484, 1.016446420,
2389.837347766, 0.970121279,
2389.857780147, 0.999192587,
2389.878212328, 0.966650101,
2389.898644708, 1.006789798,
2389.919076988, 1.002366415,
2389.939509267, 1.012272349,
2389.959941546, 1.012751505,
2389.980373824, 0.964216201,
2390.000806102, 1.030105951,
2390.021238380, 1.002708991,
2390.041670658, 0.998535388,
2390.062102934, 0.967065822,
2390.082535210, 1.015423324,
2390.102967486, 0.974664296,
2390.123399761, 0.988795522,
2390.143832136, 0.988156859,
2390.164264310, 0.988207942,
2390.184696584, 0.971036776,
2390.205128957, 1.010332552,
2390.225561130, 1.015876907,
2390.245993402, 1.046099864,
2390.266425774, 1.003149363,
2390.307290317, 0.971971020,
2390.327722587, 0.983989895,
2390.348154757, 1.064457742,
2390.368587127, 1.041300498,
2390.389019396, 1.051775284,
2390.409451565, 1.010142173,
2390.429883933, 0.977052048,
2390.450316101, 1.001096583,
2390.470748368, 1.122594344,
2390.491180735, 0.992409093,
2390.511613001, 0.990798083,
2390.532045167, 0.975165390,
2390.552477533, 0.989111701,
2390.572909798, 0.990998658,
2390.593341962, 0.977729450,
2390.613774326, 1.000919408,
2390.634206590, 1.000222685,
2390.654638753, 0.982300811,
2390.675071116, 0.998018610,
2390.695503378, 1.008043723,
2390.715935740, 1.006346193,
2390.736367901, 0.993117255,
2390.756800162, 0.987012757,
2390.777232522, 0.995071633,
2390.797664682, 0.965406900,
2390.818096942, 0.999403000,
2390.838529300, 1.008277981,
2390.858961459, 1.006177570,
2390.879393717, 0.987266905,
2390.899826074, 0.988088046,
2390.920258232, 1.008194983,
2390.940690488, 0.995135569,
2390.961122844, 1.002944783,
2390.981555100, 0.992955910,
2391.001987255, 0.989373851,
2391.022419610, 0.979615583,
2391.042851865, 1.006022568,
2391.063284118, 0.993316752,
2391.083716372, 1.000739719,
2391.104148625, 0.992707820,
2391.124580877, 1.008298678,
2391.145013130, 0.996626464,
2391.165445281, 1.022294545,
2391.185877632, 1.067037774,
2391.206309883, 1.007257279,
2391.226742033, 1.005764307,
2391.247174383, 0.952699832,
2391.267606632, 0.976584353,
2391.288038781, 1.001906079,
2391.308471130, 0.993319067,
2391.328903377, 1.057332098,
2391.349335625, 1.003717777,
2391.369767872, 0.986790642,
2391.390200119, 0.970953215,
2391.410632365, 1.026240018,
2391.431064611, 0.966355676,
2391.451496856, 0.969374903,
2391.471929200, 0.965521662,
2391.492361445, 0.960244143,
2391.512793588, 1.008680019,
2391.533225932, 0.988835907,
2391.553658175, 0.963326097,
2391.574090317, 1.005055422,
2391.594522659, 0.990006167,
2391.614954901, 0.969486109,
2391.635387042, 0.987798991,
2391.655819382, 0.989592655,
2391.676251623, 0.975479239,
2391.696683762, 1.002424671,
2391.717116102, 0.997884152,
