BJD - 2454833, Corrected Flux
2384.831546540, 1.034930808,
2384.851979072, 1.029624719,
2384.872411504, 1.033919473,
2384.913276367, 1.029012479,
2384.933708797, 1.035159893,
2384.954141327, 1.031117524,
2384.974573657, 1.031393123,
2384.995006086, 1.036943856,
2385.015438614, 1.030188729,
2385.035871042, 1.026389342,
2385.056303369, 1.024947806,
2385.076735896, 1.028636259,
2385.097168322, 1.017650722,
2385.117600748, 1.022038312,
2385.138033174, 1.017653734,
2385.158465598, 1.020307920,
2385.178898022, 1.025323230,
2385.199330447, 1.015219181,
2385.219762870, 1.017625949,
2385.240195292, 1.017083832,
2385.260627715, 1.011612205,
2385.281060137, 1.018752517,
2385.301492558, 1.010184408,
2385.321924978, 1.010663740,
2385.342357499, 1.019459535,
2385.362789818, 1.017281494,
2385.383222238, 1.010791652,
2385.403654756, 1.018670464,
2385.424087074, 1.014175956,
2385.444519492, 1.012910309,
2385.464952009, 1.012600044,
2385.485384326, 1.019469179,
2385.505816742, 1.012375766,
2385.526249258, 1.012308985,
2385.546681572, 1.012192621,
2385.567114087, 1.015385948,
2385.587546501, 1.004876708,
2385.607978915, 1.017430737,
2385.628411328, 1.009218855,
2385.648843740, 1.007986933,
2385.669276153, 1.016215604,
2385.689708564, 1.011615517,
2385.710140975, 1.006561925,
2385.730573386, 1.000956114,
2385.751005895, 1.004406301,
2385.771438205, 1.001531620,
2385.791870714, 1.000977513,
2385.812303122, 1.010455263,
2385.832735430, 1.016964201,
2385.853167938, 0.999404599,
2385.873600345, 1.001429900,
2385.894032651, 1.000177263,
2385.914465157, 0.995004696,
2385.934897563, 1.007883157,
2385.955329867, 1.005450216,
2385.975762372, 1.001580363,
2385.996194676, 1.004544260,
2386.016627079, 0.998862687,
2386.037059582, 0.998255254,
2386.057491885, 1.004480555,
2386.077924386, 1.000211591,
2386.098356788, 1.011154040,
2386.139221589, 1.001186284,
2386.159653989, 1.007013021,
2386.180086388, 1.002952031,
2386.200518787, 1.000709680,
2386.220951185, 1.001596750,
2386.241383583, 0.995479673,
2386.261816080, 0.995654054,
2386.282248377, 0.991417153,
2386.302680773, 1.000984706,
2386.323113269, 1.000653950,
2386.343545564, 1.000689579,
2386.384410454, 1.000785469,
2386.404842747, 1.000738623,
2386.425275241, 1.001577748,
2386.445707633, 1.003581639,
2386.466139926, 0.997297821,
2386.486572417, 0.994409345,
2386.507004808, 0.996816694,
2386.527437099, 1.011124664,
2386.547869589, 1.000586385,
2386.568301979, 1.003895049,
2386.588734368, 1.000316221,
2386.609166757, 0.997352554,
2386.629599146, 0.998994302,
2386.650031633, 0.998631053,
2386.670463920, 0.994311468,
2386.690896307, 0.999933276,
2386.711328693, 0.997062191,
2386.731761079, 0.999576248,
2386.752193464, 1.001940538,
2386.772625849, 0.996663137,
2386.793058233, 0.995816959,
2386.813490617, 0.996699545,
2386.833923100, 0.996764912,
2386.854355383, 0.992576205,
2386.874787765, 0.994035956,
2386.895220247, 0.987924641,
2386.915652528, 0.990763822,
2386.936084908, 0.994600455,
2386.956517389, 0.998302943,
2386.976949668, 0.994397817,
2386.997382147, 0.994435903,
2387.017814526, 0.991495466,
2387.038246805, 0.989671372,
2387.058679282, 0.994311736,
2387.079111659, 0.997655592,
2387.099544036, 1.330703454,
2387.119976412, 0.991495407,
2387.140408788, 0.987545514,
2387.160841163, 0.991737683,
2387.181273538, 0.993582804,
